freq,value
5.220000000000000000e+02,8.792474503073162764e-04
5.230000000000000000e+02,1.065262361405669260e-03
5.240000000000000000e+02,9.948793482390100567e-04
5.250000000000000000e+02,1.087797664514024258e-03
5.260000000000000000e+02,1.040721349994292756e-03
5.270000000000000000e+02,1.224904412822699819e-03
5.280000000000000000e+02,1.406101041435677684e-03
5.290000000000000000e+02,1.028147853208481169e-03
5.300000000000000000e+02,6.952356780591198047e-04
5.310000000000000000e+02,7.512967920243818817e-04
5.320000000000000000e+02,8.074015966805827811e-04
5.330000000000000000e+02,7.879429233503662446e-04
5.340000000000000000e+02,6.914652202219611580e-04
5.350000000000000000e+02,1.058305033559219259e-03
5.360000000000000000e+02,1.217135095257555581e-03
5.370000000000000000e+02,1.125731007800057082e-03
5.380000000000000000e+02,1.154998967060078680e-03
5.390000000000000000e+02,1.758112058956205412e-03
5.400000000000000000e+02,1.085802428141118773e-03
5.410000000000000000e+02,8.216223192760529039e-04
5.420000000000000000e+02,1.362048802194451309e-03
5.430000000000000000e+02,1.081184203890869040e-03
5.440000000000000000e+02,1.552822352083537165e-03
5.450000000000000000e+02,1.495397627217997464e-03
5.460000000000000000e+02,1.083709387803837411e-03
5.470000000000000000e+02,1.075376513700518604e-03
5.480000000000000000e+02,7.838569270739040654e-04
5.490000000000000000e+02,1.177425021342922828e-03
5.500000000000000000e+02,1.090143950530971222e-03
5.510000000000000000e+02,9.135093763925230094e-04
5.520000000000000000e+02,8.825953762230398254e-04
5.530000000000000000e+02,8.807276471351930744e-04
5.540000000000000000e+02,5.280904263213685550e-04
5.550000000000000000e+02,4.949618641405110261e-04
5.560000000000000000e+02,4.467184687901701767e-04
5.570000000000000000e+02,6.714329562891254875e-04
5.580000000000000000e+02,8.432597497615931543e-04
5.590000000000000000e+02,8.939437020281599047e-04
5.600000000000000000e+02,7.353396389242225582e-04
5.610000000000000000e+02,3.509066335516447446e-04
5.620000000000000000e+02,6.798944454282043097e-04
5.630000000000000000e+02,8.245858771963514387e-04
5.640000000000000000e+02,9.230931094621704948e-04
5.650000000000000000e+02,8.603830028528051694e-04
5.660000000000000000e+02,1.017897014133457021e-03
5.670000000000000000e+02,5.627370298419067263e-04
5.680000000000000000e+02,1.304384962182967645e-03
5.690000000000000000e+02,1.616850330073419956e-03
5.700000000000000000e+02,1.276112766254766488e-03
5.710000000000000000e+02,1.033808112573487850e-03
5.720000000000000000e+02,1.300367771246717071e-03
5.730000000000000000e+02,1.092833167961461448e-03
5.740000000000000000e+02,6.988236879379984513e-04
5.750000000000000000e+02,1.540534067105366924e-03
5.760000000000000000e+02,1.669851708679974704e-03
5.770000000000000000e+02,1.689662808948990454e-03
5.780000000000000000e+02,1.343143572431572830e-03
5.790000000000000000e+02,1.234800547384450791e-03
5.800000000000000000e+02,1.580707615400737303e-03
